commodityCode,countryCode,marketYear,calendarYear,month,attributeId,unitId,commodityName,attributeName,unitDescription,countryName,regionName,value
0440000,JA,2024,2024,08,184,26,Corn,Yield,(MT/HA),Japan,East Asia,7.5
0440000,JM,2024,2024,08,4,4,Corn,Area Harvested,(1000 HA),Jamaica,Caribbean,4.0
0440000,JM,2024,2024,08,20,8,Corn,Beginning Stocks,(1000 MT),Jamaica,Caribbean,23.0
0440000,JM,2024,2024,08,28,8,Corn,Production,(1000 MT),Jamaica,Caribbean,3.0
0440000,JM,2024,2024,08,57,8,Corn,Imports,(1000 MT),Jamaica,Caribbean,325.0
0440000,JM,2024,2024,08,81,8,Corn,TY Imports,(1000 MT),Jamaica,Caribbean,325.0
0440000,JM,2024,2024,08,84,8,Corn,TY Imp. from U.S.,(1000 MT),Jamaica,Caribbean,0.0
0440000,JM,2024,2024,08,86,8,Corn,Total Supply,(1000 MT),Jamaica,Caribbean,351.0
0440000,JM,2024,2024,08,88,8,Corn,Exports,(1000 MT),Jamaica,Caribbean,0.0
0440000,JM,2024,2024,08,113,8,Corn,TY Exports,(1000 MT),Jamaica,Caribbean,0.0
0440000,JM,2024,2024,08,130,8,Corn,Feed Dom. Consumption,(1000 MT),Jamaica,Caribbean,275.0
0440000,JM,2024,2024,08,192,8,Corn,FSI Consumption,(1000 MT),Jamaica,Caribbean,50.0
0440000,JM,2024,2024,08,125,8,Corn,Domestic Consumption,(1000 MT),Jamaica,Caribbean,325.0
0440000,JM,2024,2024,08,176,8,Corn,Ending Stocks,(1000 MT),Jamaica,Caribbean,26.0
0440000,JM,2024,2024,08,178,8,Corn,Total Distribution,(1000 MT),Jamaica,Caribbean,351.0
0440000,JM,2024,2024,08,184,26,Corn,Yield,(MT/HA),Jamaica,Caribbean,0.75
0440000,JO,2024,2024,08,4,4,Corn,Area Harvested,(1000 HA),Jordan,Middle East,1.0
0440000,JO,2024,2024,08,20,8,Corn,Beginning Stocks,(1000 MT),Jordan,Middle East,24.0
0440000,JO,2024,2024,08,28,8,Corn,Production,(1000 MT),Jordan,Middle East,11.0
0440000,JO,2024,2024,08,57,8,Corn,Imports,(1000 MT),Jordan,Middle East,700.0
0440000,JO,2024,2024,08,81,8,Corn,TY Imports,(1000 MT),Jordan,Middle East,700.0
0440000,JO,2024,2024,08,84,8,Corn,TY Imp. from U.S.,(1000 MT),Jordan,Middle East,0.0
0440000,JO,2024,2024,08,86,8,Corn,Total Supply,(1000 MT),Jordan,Middle East,735.0
0440000,JO,2024,2024,08,88,8,Corn,Exports,(1000 MT),Jordan,Middle East,5.0
0440000,JO,2024,2024,08,113,8,Corn,TY Exports,(1000 MT),Jordan,Middle East,5.0
0440000,JO,2024,2024,08,130,8,Corn,Feed Dom. Consumption,(1000 MT),Jordan,Middle East,700.0
0440000,JO,2024,2024,08,192,8,Corn,FSI Consumption,(1000 MT),Jordan,Middle East,10.0
0440000,JO,2024,2024,08,125,8,Corn,Domestic Consumption,(1000 MT),Jordan,Middle East,710.0
0440000,JO,2024,2024,08,176,8,Corn,Ending Stocks,(1000 MT),Jordan,Middle East,20.0
0440000,JO,2024,2024,08,178,8,Corn,Total Distribution,(1000 MT),Jordan,Middle East,735.0
0440000,JO,2024,2024,08,184,26,Corn,Yield,(MT/HA),Jordan,Middle East,11.0
0440000,KE,2024,2024,08,4,4,Corn,Area Harvested,(1000 HA),Kenya,Sub-Saharan Africa,2000.0
0440000,KE,2024,2024,08,20,8,Corn,Beginning Stocks,(1000 MT),Kenya,Sub-Saharan Africa,205.0
0440000,KE,2024,2024,08,28,8,Corn,Production,(1000 MT),Kenya,Sub-Saharan Africa,3700.0
0440000,KE,2024,2024,08,57,8,Corn,Imports,(1000 MT),Kenya,Sub-Saharan Africa,350.0
0440000,KE,2024,2024,08,81,8,Corn,TY Imports,(1000 MT),Kenya,Sub-Saharan Africa,350.0
0440000,KE,2024,2024,08,84,8,Corn,TY Imp. from U.S.,(1000 MT),Kenya,Sub-Saharan Africa,0.0
0440000,KE,2024,2024,08,86,8,Corn,Total Supply,(1000 MT),Kenya,Sub-Saharan Africa,4255.0
0440000,KE,2024,2024,08,88,8,Corn,Exports,(1000 MT),Kenya,Sub-Saharan Africa,5.0
0440000,KE,2024,2024,08,113,8,Corn,TY Exports,(1000 MT),Kenya,Sub-Saharan Africa,5.0
0440000,KE,2024,2024,08,130,8,Corn,Feed Dom. Consumption,(1000 MT),Kenya,Sub-Saharan Africa,300.0
0440000,KE,2024,2024,08,192,8,Corn,FSI Consumption,(1000 MT),Kenya,Sub-Saharan Africa,3750.0
0440000,KE,2024,2024,08,125,8,Corn,Domestic Consumption,(1000 MT),Kenya,Sub-Saharan Africa,4050.0
0440000,KE,2024,2024,08,176,8,Corn,Ending Stocks,(1000 MT),Kenya,Sub-Saharan Africa,200.0
0440000,KE,2024,2024,08,178,8,Corn,Total Distribution,(1000 MT),Kenya,Sub-Saharan Africa,4255.0
0440000,KE,2024,2024,08,184,26,Corn,Yield,(MT/HA),Kenya,Sub-Saharan Africa,1.85
0440000,KG,2024,2024,08,4,4,Corn,Area Harvested,(1000 HA),Kyrgyzstan,Former Soviet Union - 12,110.0
0440000,KG,2024,2024,08,20,8,Corn,Beginning Stocks,(1000 MT),Kyrgyzstan,Former Soviet Union - 12,131.0
0440000,KG,2024,2024,08,28,8,Corn,Production,(1000 MT),Kyrgyzstan,Former Soviet Union - 12,770.0
0440000,KG,2024,2024,08,57,8,Corn,Imports,(1000 MT),Kyrgyzstan,Former Soviet Union - 12,1.0
0440000,KG,2024,2024,08,81,8,Corn,TY Imports,(1000 MT),Kyrgyzstan,Former Soviet Union - 12,1.0
0440000,KG,2024,2024,08,84,8,Corn,TY Imp. from U.S.,(1000 MT),Kyrgyzstan,Former Soviet Union - 12,0.0
0440000,KG,2024,2024,08,86,8,Corn,Total Supply,(1000 MT),Kyrgyzstan,Former Soviet Union - 12,902.0
0440000,KG,2024,2024,08,88,8,Corn,Exports,(1000 MT),Kyrgyzstan,Former Soviet Union - 12,0.0
0440000,KG,2024,2024,08,113,8,Corn,TY Exports,(1000 MT),Kyrgyzstan,Former Soviet Union - 12,0.0
0440000,KG,2024,2024,08,130,8,Corn,Feed Dom. Consumption,(1000 MT),Kyrgyzstan,Former Soviet Union - 12,750.0
0440000,KG,2024,2024,08,192,8,Corn,FSI Consumption,(1000 MT),Kyrgyzstan,Former Soviet Union - 12,50.0
0440000,KG,2024,2024,08,125,8,Corn,Domestic Consumption,(1000 MT),Kyrgyzstan,Former Soviet Union - 12,800.0
0440000,KG,2024,2024,08,176,8,Corn,Ending Stocks,(1000 MT),Kyrgyzstan,Former Soviet Union - 12,102.0
0440000,KG,2024,2024,08,178,8,Corn,Total Distribution,(1000 MT),Kyrgyzstan,Former Soviet Union - 12,902.0
0440000,KG,2024,2024,08,184,26,Corn,Yield,(MT/HA),Kyrgyzstan,Former Soviet Union - 12,7.0
0440000,KN,2024,2024,08,4,4,Corn,Area Harvested,(1000 HA),"Korea, North",East Asia,585.0
0440000,KN,2024,2024,08,20,8,Corn,Beginning Stocks,(1000 MT),"Korea, North",East Asia,0.0
0440000,KN,2024,2024,08,28,8,Corn,Production,(1000 MT),"Korea, North",East Asia,2300.0
0440000,KN,2024,2024,08,57,8,Corn,Imports,(1000 MT),"Korea, North",East Asia,0.0
0440000,KN,2024,2024,08,81,8,Corn,TY Imports,(1000 MT),"Korea, North",East Asia,0.0
0440000,KN,2024,2024,08,84,8,Corn,TY Imp. from U.S.,(1000 MT),"Korea, North",East Asia,0.0
0440000,KN,2024,2024,08,86,8,Corn,Total Supply,(1000 MT),"Korea, North",East Asia,2300.0
0440000,KN,2024,2024,08,88,8,Corn,Exports,(1000 MT),"Korea, North",East Asia,0.0
0440000,KN,2024,2024,08,113,8,Corn,TY Exports,(1000 MT),"Korea, North",East Asia,0.0
0440000,KN,2024,2024,08,130,8,Corn,Feed Dom. Consumption,(1000 MT),"Korea, North",East Asia,500.0
0440000,KN,2024,2024,08,192,8,Corn,FSI Consumption,(1000 MT),"Korea, North",East Asia,1800.0
0440000,KN,2024,2024,08,125,8,Corn,Domestic Consumption,(1000 MT),"Korea, North",East Asia,2300.0
0440000,KN,2024,2024,08,176,8,Corn,Ending Stocks,(1000 MT),"Korea, North",East Asia,0.0
0440000,KN,2024,2024,08,178,8,Corn,Total Distribution,(1000 MT),"Korea, North",East Asia,2300.0
0440000,KN,2024,2024,08,184,26,Corn,Yield,(MT/HA),"Korea, North",East Asia,3.9316
0440000,KS,2024,2024,08,4,4,Corn,Area Harvested,(1000 HA),"Korea, South",East Asia,16.0
0440000,KS,2024,2024,08,20,8,Corn,Beginning Stocks,(1000 MT),"Korea, South",East Asia,1942.0
0440000,KS,2024,2024,08,28,8,Corn,Production,(1000 MT),"Korea, South",East Asia,95.0
0440000,KS,2024,2024,08,57,8,Corn,Imports,(1000 MT),"Korea, South",East Asia,11800.0
0440000,KS,2024,2024,08,81,8,Corn,TY Imports,(1000 MT),"Korea, South",East Asia,11800.0
0440000,KS,2024,2024,08,84,8,Corn,TY Imp. from U.S.,(1000 MT),"Korea, South",East Asia,0.0
0440000,KS,2024,2024,08,86,8,Corn,Total Supply,(1000 MT),"Korea, South",East Asia,13837.0
0440000,KS,2024,2024,08,88,8,Corn,Exports,(1000 MT),"Korea, South",East Asia,0.0
0440000,KS,2024,2024,08,113,8,Corn,TY Exports,(1000 MT),"Korea, South",East Asia,0.0
0440000,KS,2024,2024,08,130,8,Corn,Feed Dom. Consumption,(1000 MT),"Korea, South",East Asia,9500.0
0440000,KS,2024,2024,08,192,8,Corn,FSI Consumption,(1000 MT),"Korea, South",East Asia,2350.0
0440000,KS,2024,2024,08,125,8,Corn,Domestic Consumption,(1000 MT),"Korea, South",East Asia,11850.0
0440000,KS,2024,2024,08,176,8,Corn,Ending Stocks,(1000 MT),"Korea, South",East Asia,1987.0
0440000,KS,2024,2024,08,178,8,Corn,Total Distribution,(1000 MT),"Korea, South",East Asia,13837.0
0440000,KS,2024,2024,08,184,26,Corn,Yield,(MT/HA),"Korea, South",East Asia,5.9375
0440000,KU,2024,2024,08,4,4,Corn,Area Harvested,(1000 HA),Kuwait,Middle East,0.0
0440000,KU,2024,2024,08,20,8,Corn,Beginning Stocks,(1000 MT),Kuwait,Middle East,10.0
0440000,KU,2024,2024,08,28,8,Corn,Production,(1000 MT),Kuwait,Middle East,0.0
0440000,KU,2024,2024,08,57,8,Corn,Imports,(1000 MT),Kuwait,Middle East,100.0
0440000,KU,2024,2024,08,81,8,Corn,TY Imports,(1000 MT),Kuwait,Middle East,100.0
0440000,KU,2024,2024,08,84,8,Corn,TY Imp. from U.S.,(1000 MT),Kuwait,Middle East,0.0
0440000,KU,2024,2024,08,86,8,Corn,Total Supply,(1000 MT),Kuwait,Middle East,110.0
0440000,KU,2024,2024,08,88,8,Corn,Exports,(1000 MT),Kuwait,Middle East,0.0
0440000,KU,2024,2024,08,113,8,Corn,TY Exports,(1000 MT),Kuwait,Middle East,0.0
0440000,KU,2024,2024,08,130,8,Corn,Feed Dom. Consumption,(1000 MT),Kuwait,Middle East,100.0
0440000,KU,2024,2024,08,192,8,Corn,FSI Consumption,(1000 MT),Kuwait,Middle East,0.0
0440000,KU,2024,2024,08,125,8,Corn,Domestic Consumption,(1000 MT),Kuwait,Middle East,100.0
0440000,KU,2024,2024,08,176,8,Corn,Ending Stocks,(1000 MT),Kuwait,Middle East,10.0
0440000,KU,2024,2024,08,178,8,Corn,Total Distribution,(1000 MT),Kuwait,Middle East,110.0
0440000,KU,2024,2024,08,184,26,Corn,Yield,(MT/HA),Kuwait,Middle East,0.0
0440000,KZ,2024,2024,08,4,4,Corn,Area Harvested,(1000 HA),Kazakhstan,Former Soviet Union - 12,150.0
0440000,KZ,2024,2024,08,20,8,Corn,Beginning Stocks,(1000 MT),Kazakhstan,Former Soviet Union - 12,154.0
0440000,KZ,2024,2024,08,28,8,Corn,Production,(1000 MT),Kazakhstan,Former Soviet Union - 12,880.0
0440000,KZ,2024,2024,08,57,8,Corn,Imports,(1000 MT),Kazakhstan,Former Soviet Union - 12,30.0
0440000,KZ,2024,2024,08,81,8,Corn,TY Imports,(1000 MT),Kazakhstan,Former Soviet Union - 12,30.0
0440000,KZ,2024,2024,08,84,8,Corn,TY Imp. from U.S.,(1000 MT),Kazakhstan,Former Soviet Union - 12,0.0
0440000,KZ,2024,2024,08,86,8,Corn,Total Supply,(1000 MT),Kazakhstan,Former Soviet Union - 12,1064.0
0440000,KZ,2024,2024,08,88,8,Corn,Exports,(1000 MT),Kazakhstan,Former Soviet Union - 12,75.0
0440000,KZ,2024,2024,08,113,8,Corn,TY Exports,(1000 MT),Kazakhstan,Former Soviet Union - 12,75.0
0440000,KZ,2024,2024,08,130,8,Corn,Feed Dom. Consumption,(1000 MT),Kazakhstan,Former Soviet Union - 12,750.0
0440000,KZ,2024,2024,08,192,8,Corn,FSI Consumption,(1000 MT),Kazakhstan,Former Soviet Union - 12,125.0
0440000,KZ,2024,2024,08,125,8,Corn,Domestic Consumption,(1000 MT),Kazakhstan,Former Soviet Union - 12,875.0
0440000,KZ,2024,2024,08,176,8,Corn,Ending Stocks,(1000 MT),Kazakhstan,Former Soviet Union - 12,114.0
0440000,KZ,2024,2024,08,178,8,Corn,Total Distribution,(1000 MT),Kazakhstan,Former Soviet Union - 12,1064.0
0440000,KZ,2024,2024,08,184,26,Corn,Yield,(MT/HA),Kazakhstan,Former Soviet Union - 12,5.8667
0440000,LA,2024,2024,08,4,4,Corn,Area Harvested,(1000 HA),Laos,Southeast Asia,85.0
0440000,LA,2024,2024,08,20,8,Corn,Beginning Stocks,(1000 MT),Laos,Southeast Asia,51.0
0440000,LA,2024,2024,08,28,8,Corn,Production,(1000 MT),Laos,Southeast Asia,430.0
0440000,LA,2024,2024,08,57,8,Corn,Imports,(1000 MT),Laos,Southeast Asia,0.0
0440000,LA,2024,2024,08,81,8,Corn,TY Imports,(1000 MT),Laos,Southeast Asia,0.0
0440000,LA,2024,2024,08,84,8,Corn,TY Imp. from U.S.,(1000 MT),Laos,Southeast Asia,0.0
0440000,LA,2024,2024,08,86,8,Corn,Total Supply,(1000 MT),Laos,Southeast Asia,481.0
0440000,LA,2024,2024,08,88,8,Corn,Exports,(1000 MT),Laos,Southeast Asia,150.0
0440000,LA,2024,2024,08,113,8,Corn,TY Exports,(1000 MT),Laos,Southeast Asia,150.0
0440000,LA,2024,2024,08,130,8,Corn,Feed Dom. Consumption,(1000 MT),Laos,Southeast Asia,150.0
0440000,LA,2024,2024,08,192,8,Corn,FSI Consumption,(1000 MT),Laos,Southeast Asia,150.0
0440000,LA,2024,2024,08,125,8,Corn,Domestic Consumption,(1000 MT),Laos,Southeast Asia,300.0
0440000,LA,2024,2024,08,176,8,Corn,Ending Stocks,(1000 MT),Laos,Southeast Asia,31.0
0440000,LA,2024,2024,08,178,8,Corn,Total Distribution,(1000 MT),Laos,Southeast Asia,481.0
0440000,LA,2024,2024,08,184,26,Corn,Yield,(MT/HA),Laos,Southeast Asia,5.0588
0440000,LE,2024,2024,08,4,4,Corn,Area Harvested,(1000 HA),Lebanon,Middle East,1.0
0440000,LE,2024,2024,08,20,8,Corn,Beginning Stocks,(1000 MT),Lebanon,Middle East,21.0
0440000,LE,2024,2024,08,28,8,Corn,Production,(1000 MT),Lebanon,Middle East,3.0
0440000,LE,2024,2024,08,57,8,Corn,Imports,(1000 MT),Lebanon,Middle East,500.0
0440000,LE,2024,2024,08,81,8,Corn,TY Imports,(1000 MT),Lebanon,Middle East,500.0
0440000,LE,2024,2024,08,84,8,Corn,TY Imp. from U.S.,(1000 MT),Lebanon,Middle East,0.0
0440000,LE,2024,2024,08,86,8,Corn,Total Supply,(1000 MT),Lebanon,Middle East,524.0
0440000,LE,2024,2024,08,88,8,Corn,Exports,(1000 MT),Lebanon,Middle East,0.0
0440000,LE,2024,2024,08,113,8,Corn,TY Exports,(1000 MT),Lebanon,Middle East,0.0
0440000,LE,2024,2024,08,130,8,Corn,Feed Dom. Consumption,(1000 MT),Lebanon,Middle East,500.0
0440000,LE,2024,2024,08,192,8,Corn,FSI Consumption,(1000 MT),Lebanon,Middle East,0.0
0440000,LE,2024,2024,08,125,8,Corn,Domestic Consumption,(1000 MT),Lebanon,Middle East,500.0
0440000,LE,2024,2024,08,176,8,Corn,Ending Stocks,(1000 MT),Lebanon,Middle East,24.0
0440000,LE,2024,2024,08,178,8,Corn,Total Distribution,(1000 MT),Lebanon,Middle East,524.0
0440000,LE,2024,2024,08,184,26,Corn,Yield,(MT/HA),Lebanon,Middle East,3.0
0440000,LT,2024,2024,08,4,4,Corn,Area Harvested,(1000 HA),Lesotho,Sub-Saharan Africa,40.0
0440000,LT,2024,2024,08,20,8,Corn,Beginning Stocks,(1000 MT),Lesotho,Sub-Saharan Africa,0.0
0440000,LT,2024,2024,08,28,8,Corn,Production,(1000 MT),Lesotho,Sub-Saharan Africa,20.0
0440000,LT,2024,2024,08,57,8,Corn,Imports,(1000 MT),Lesotho,Sub-Saharan Africa,100.0
0440000,LT,2024,2024,08,81,8,Corn,TY Imports,(1000 MT),Lesotho,Sub-Saharan Africa,100.0
0440000,LT,2024,2024,08,84,8,Corn,TY Imp. from U.S.,(1000 MT),Lesotho,Sub-Saharan Africa,0.0
0440000,LT,2024,2024,08,86,8,Corn,Total Supply,(1000 MT),Lesotho,Sub-Saharan Africa,120.0
0440000,LT,2024,2024,08,88,8,Corn,Exports,(1000 MT),Lesotho,Sub-Saharan Africa,0.0
0440000,LT,2024,2024,08,113,8,Corn,TY Exports,(1000 MT),Lesotho,Sub-Saharan Africa,0.0
0440000,LT,2024,2024,08,130,8,Corn,Feed Dom. Consumption,(1000 MT),Lesotho,Sub-Saharan Africa,20.0
0440000,LT,2024,2024,08,192,8,Corn,FSI Consumption,(1000 MT),Lesotho,Sub-Saharan Africa,100.0
0440000,LT,2024,2024,08,125,8,Corn,Domestic Consumption,(1000 MT),Lesotho,Sub-Saharan Africa,120.0
0440000,LT,2024,2024,08,176,8,Corn,Ending Stocks,(1000 MT),Lesotho,Sub-Saharan Africa,0.0
0440000,LT,2024,2024,08,178,8,Corn,Total Distribution,(1000 MT),Lesotho,Sub-Saharan Africa,120.0
0440000,LT,2024,2024,08,184,26,Corn,Yield,(MT/HA),Lesotho,Sub-Saharan Africa,0.5
0440000,LY,2024,2024,08,4,4,Corn,Area Harvested,(1000 HA),Libya,North Africa,0.0
0440000,LY,2024,2024,08,20,8,Corn,Beginning Stocks,(1000 MT),Libya,North Africa,58.0
0440000,LY,2024,2024,08,28,8,Corn,Production,(1000 MT),Libya,North Africa,0.0
0440000,LY,2024,2024,08,57,8,Corn,Imports,(1000 MT),Libya,North Africa,850.0
0440000,LY,2024,2024,08,81,8,Corn,TY Imports,(1000 MT),Libya,North Africa,850.0
0440000,LY,2024,2024,08,84,8,Corn,TY Imp. from U.S.,(1000 MT),Libya,North Africa,0.0
0440000,LY,2024,2024,08,86,8,Corn,Total Supply,(1000 MT),Libya,North Africa,908.0
0440000,LY,2024,2024,08,88,8,Corn,Exports,(1000 MT),Libya,North Africa,0.0
0440000,LY,2024,2024,08,113,8,Corn,TY Exports,(1000 MT),Libya,North Africa,0.0
0440000,LY,2024,2024,08,130,8,Corn,Feed Dom. Consumption,(1000 MT),Libya,North Africa,850.0
0440000,LY,2024,2024,08,192,8,Corn,FSI Consumption,(1000 MT),Libya,North Africa,0.0
0440000,LY,2024,2024,08,125,8,Corn,Domestic Consumption,(1000 MT),Libya,North Africa,850.0
0440000,LY,2024,2024,08,176,8,Corn,Ending Stocks,(1000 MT),Libya,North Africa,58.0
0440000,LY,2024,2024,08,178,8,Corn,Total Distribution,(1000 MT),Libya,North Africa,908.0
0440000,LY,2024,2024,08,184,26,Corn,Yield,(MT/HA),Libya,North Africa,0.0
0440000,MA,2024,2024,08,4,4,Corn,Area Harvested,(1000 HA),Madagascar,Sub-Saharan Africa,170.0
0440000,MA,2024,2024,08,20,8,Corn,Beginning Stocks,(1000 MT),Madagascar,Sub-Saharan Africa,3.0
0440000,MA,2024,2024,08,28,8,Corn,Production,(1000 MT),Madagascar,Sub-Saharan Africa,225.0
0440000,MA,2024,2024,08,57,8,Corn,Imports,(1000 MT),Madagascar,Sub-Saharan Africa,2.0
0440000,MA,2024,2024,08,81,8,Corn,TY Imports,(1000 MT),Madagascar,Sub-Saharan Africa,2.0
0440000,MA,2024,2024,08,84,8,Corn,TY Imp. from U.S.,(1000 MT),Madagascar,Sub-Saharan Africa,0.0
0440000,MA,2024,2024,08,86,8,Corn,Total Supply,(1000 MT),Madagascar,Sub-Saharan Africa,230.0
0440000,MA,2024,2024,08,88,8,Corn,Exports,(1000 MT),Madagascar,Sub-Saharan Africa,0.0
0440000,MA,2024,2024,08,113,8,Corn,TY Exports,(1000 MT),Madagascar,Sub-Saharan Africa,0.0
0440000,MA,2024,2024,08,130,8,Corn,Feed Dom. Consumption,(1000 MT),Madagascar,Sub-Saharan Africa,15.0
0440000,MA,2024,2024,08,192,8,Corn,FSI Consumption,(1000 MT),Madagascar,Sub-Saharan Africa,210.0
0440000,MA,2024,2024,08,125,8,Corn,Domestic Consumption,(1000 MT),Madagascar,Sub-Saharan Africa,225.0
0440000,MA,2024,2024,08,176,8,Corn,Ending Stocks,(1000 MT),Madagascar,Sub-Saharan Africa,5.0
0440000,MA,2024,2024,08,178,8,Corn,Total Distribution,(1000 MT),Madagascar,Sub-Saharan Africa,230.0
0440000,MA,2024,2024,08,184,26,Corn,Yield,(MT/HA),Madagascar,Sub-Saharan Africa,1.3235
0440000,MD,2024,2024,08,4,4,Corn,Area Harvested,(1000 HA),Moldova,Former Soviet Union - 12,450.0
0440000,MD,2024,2024,08,20,8,Corn,Beginning Stocks,(1000 MT),Moldova,Former Soviet Union - 12,329.0
0440000,MD,2024,2024,08,28,8,Corn,Production,(1000 MT),Moldova,Former Soviet Union - 12,1300.0
0440000,MD,2024,2024,08,57,8,Corn,Imports,(1000 MT),Moldova,Former Soviet Union - 12,10.0
0440000,MD,2024,2024,08,81,8,Corn,TY Imports,(1000 MT),Moldova,Former Soviet Union - 12,10.0
0440000,MD,2024,2024,08,84,8,Corn,TY Imp. from U.S.,(1000 MT),Moldova,Former Soviet Union - 12,0.0
0440000,MD,2024,2024,08,86,8,Corn,Total Supply,(1000 MT),Moldova,Former Soviet Union - 12,1639.0
0440000,MD,2024,2024,08,88,8,Corn,Exports,(1000 MT),Moldova,Former Soviet Union - 12,350.0
0440000,MD,2024,2024,08,113,8,Corn,TY Exports,(1000 MT),Moldova,Former Soviet Union - 12,350.0
0440000,MD,2024,2024,08,130,8,Corn,Feed Dom. Consumption,(1000 MT),Moldova,Former Soviet Union - 12,900.0
0440000,MD,2024,2024,08,192,8,Corn,FSI Consumption,(1000 MT),Moldova,Former Soviet Union - 12,100.0
0440000,MD,2024,2024,08,125,8,Corn,Domestic Consumption,(1000 MT),Moldova,Former Soviet Union - 12,1000.0
0440000,MD,2024,2024,08,176,8,Corn,Ending Stocks,(1000 MT),Moldova,Former Soviet Union - 12,289.0
0440000,MD,2024,2024,08,178,8,Corn,Total Distribution,(1000 MT),Moldova,Former Soviet Union - 12,1639.0
0440000,MD,2024,2024,08,184,26,Corn,Yield,(MT/HA),Moldova,Former Soviet Union - 12,2.8889
0440000,MI,2024,2024,08,4,4,Corn,Area Harvested,(1000 HA),Malawi,Sub-Saharan Africa,1500.0
0440000,MI,2024,2024,08,20,8,Corn,Beginning Stocks,(1000 MT),Malawi,Sub-Saharan Africa,188.0
0440000,MI,2024,2024,08,28,8,Corn,Production,(1000 MT),Malawi,Sub-Saharan Africa,2000.0
0440000,MI,2024,2024,08,57,8,Corn,Imports,(1000 MT),Malawi,Sub-Saharan Africa,550.0
0440000,MI,2024,2024,08,81,8,Corn,TY Imports,(1000 MT),Malawi,Sub-Saharan Africa,500.0
0440000,MI,2024,2024,08,84,8,Corn,TY Imp. from U.S.,(1000 MT),Malawi,Sub-Saharan Africa,0.0
0440000,MI,2024,2024,08,86,8,Corn,Total Supply,(1000 MT),Malawi,Sub-Saharan Africa,2738.0
0440000,MI,2024,2024,08,88,8,Corn,Exports,(1000 MT),Malawi,Sub-Saharan Africa,5.0
0440000,MI,2024,2024,08,113,8,Corn,TY Exports,(1000 MT),Malawi,Sub-Saharan Africa,5.0
0440000,MI,2024,2024,08,130,8,Corn,Feed Dom. Consumption,(1000 MT),Malawi,Sub-Saharan Africa,200.0
0440000,MI,2024,2024,08,192,8,Corn,FSI Consumption,(1000 MT),Malawi,Sub-Saharan Africa,2500.0
0440000,MI,2024,2024,08,125,8,Corn,Domestic Consumption,(1000 MT),Malawi,Sub-Saharan Africa,2700.0
0440000,MI,2024,2024,08,176,8,Corn,Ending Stocks,(1000 MT),Malawi,Sub-Saharan Africa,33.0
0440000,MI,2024,2024,08,178,8,Corn,Total Distribution,(1000 MT),Malawi,Sub-Saharan Africa,2738.0
0440000,MI,2024,2024,08,184,26,Corn,Yield,(MT/HA),Malawi,Sub-Saharan Africa,1.3333
0440000,MK,2024,2024,08,4,4,Corn,Area Harvested,(1000 HA),North Macedonia,Other Europe,32.0
0440000,MK,2024,2024,08,20,8,Corn,Beginning Stocks,(1000 MT),North Macedonia,Other Europe,20.0
0440000,MK,2024,2024,08,28,8,Corn,Production,(1000 MT),North Macedonia,Other Europe,148.0
0440000,MK,2024,2024,08,57,8,Corn,Imports,(1000 MT),North Macedonia,Other Europe,40.0
0440000,MK,2024,2024,08,81,8,Corn,TY Imports,(1000 MT),North Macedonia,Other Europe,40.0
0440000,MK,2024,2024,08,84,8,Corn,TY Imp. from U.S.,(1000 MT),North Macedonia,Other Europe,0.0
0440000,MK,2024,2024,08,86,8,Corn,Total Supply,(1000 MT),North Macedonia,Other Europe,208.0
0440000,MK,2024,2024,08,88,8,Corn,Exports,(1000 MT),North Macedonia,Other Europe,15.0
0440000,MK,2024,2024,08,113,8,Corn,TY Exports,(1000 MT),North Macedonia,Other Europe,15.0
0440000,MK,2024,2024,08,130,8,Corn,Feed Dom. Consumption,(1000 MT),North Macedonia,Other Europe,150.0
0440000,MK,2024,2024,08,192,8,Corn,FSI Consumption,(1000 MT),North Macedonia,Other Europe,25.0
0440000,MK,2024,2024,08,125,8,Corn,Domestic Consumption,(1000 MT),North Macedonia,Other Europe,175.0
0440000,MK,2024,2024,08,176,8,Corn,Ending Stocks,(1000 MT),North Macedonia,Other Europe,18.0
0440000,MK,2024,2024,08,178,8,Corn,Total Distribution,(1000 MT),North Macedonia,Other Europe,208.0
0440000,MK,2024,2024,08,184,26,Corn,Yield,(MT/HA),North Macedonia,Other Europe,4.625
0440000,ML,2024,2024,08,4,4,Corn,Area Harvested,(1000 HA),Mali,Sub-Saharan Africa,1300.0
0440000,ML,2024,2024,08,20,8,Corn,Beginning Stocks,(1000 MT),Mali,Sub-Saharan Africa,265.0
0440000,ML,2024,2024,08,28,8,Corn,Production,(1000 MT),Mali,Sub-Saharan Africa,3700.0
0440000,ML,2024,2024,08,57,8,Corn,Imports,(1000 MT),Mali,Sub-Saharan Africa,0.0
0440000,ML,2024,2024,08,81,8,Corn,TY Imports,(1000 MT),Mali,Sub-Saharan Africa,0.0
0440000,ML,2024,2024,08,84,8,Corn,TY Imp. from U.S.,(1000 MT),Mali,Sub-Saharan Africa,0.0
0440000,ML,2024,2024,08,86,8,Corn,Total Supply,(1000 MT),Mali,Sub-Saharan Africa,3965.0
0440000,ML,2024,2024,08,88,8,Corn,Exports,(1000 MT),Mali,Sub-Saharan Africa,0.0
0440000,ML,2024,2024,08,113,8,Corn,TY Exports,(1000 MT),Mali,Sub-Saharan Africa,0.0
